link,text,date,No_of_Likes,No_of_Retweets
https://twitter.com/CNN/status/1795157153860215273#m,"Hall of Famer and two-time NBA champion Bill Walton has died at age 71 following a prolonged battle with cancer, the league announced https://cnn.it/3UVJZN7","May 27, 2024 · 6:16 PM UTC",1476,143
https://twitter.com/CNN/status/1795142511687512201#m,"Israeli Prime Minister Benjamin Netanyahu calls the deadly airstrike on a Rafah camp ""a tragic mistake."" IDF says it is investigating the incident. https://cnn.it/44Y4SvC","May 27, 2024 · 5:18 PM UTC",485,151
https://twitter.com/CNN/status/1795133461415489542#m,"Rafael Nadal, a 14-time French Open winner, was knocked out in the first round by Alexander Zverev in what could be his final appearance at the tournament https://cnn.it/4e80HBM","May 27, 2024 · 4:42 PM UTC",265,59
https://twitter.com/CNN/status/1795096965941702864#m,"At least 19 people are dead in the US after an extremely active weekend of severe storms. Today, parts of the East Coast are at risk for tornadoes. https://cnn.it/3VexX2M","May 27, 2024 · 2:17 PM UTC",268,69
https://twitter.com/CNN/status/1795067250061303944#m,"Death toll from Israel's strike on Rafah rises to 45, Gaza officials say. Countries call on Israel to abide by ICJ's ruling ordering a halt in Rafah.   Follow live updates. https://cnn.it/3x1Clst","May 27, 2024 · 12:19 PM UTC",375,157
https://twitter.com/CNN/status/1795009296591126841#m,"As many as 2,000 people feared buried under massive Papua New Guinea landslide, national disaster agency says https://cnn.it/4aC5lVD","May 27, 2024 · 8:29 AM UTC",294,78
https://twitter.com/CNN/status/1794880054805037076#m,Josef Newgarden wins Indianapolis 500 for the second consecutive year in a race that started four hours late due to weather. https://cnn.it/3yKFSvJ,"May 26, 2024 · 11:55 PM UTC",507,72
https://twitter.com/CNN/status/1794871024124592225#m,"At least 35 people were killed in Israeli strikes on a camp for displaced people in Rafah, Gaza officials say. Israel's military says it hit a Hamas compound, killing 2 senior figures. Follow live updates. https://cnn.it/4dWe9s3","May 26, 2024 · 11:19 PM UTC",3219,739
https://twitter.com/CNN/status/1794843335569404331#m,"At least 15 people are dead after severe storms and suspected tornadoes struck the central US overnight.  More than 110 million people across swaths of the US are under threat of large hail, damaging winds and fierce twisters Sunday. Follow live updates. https://cnn.it/44YlraQ","May 26, 2024 · 9:29 PM UTC",270,72
https://twitter.com/CNN/status/1794761290138706029#m,Start of Indy 500 delayed and spectators moved out of grandstands due to lightning risk with parts of Midwest under storm threat. Follow live updates. https://www.cnn.com/weather/live-news/oklahoma-texas-kansas-tornado-storms-05-26-24/h_10255a70c22f4a79b39b9daf05f97385?Date=20240526&Profile=CNN&utm_content=1716739411&utm_medium=social&utm_source=twitter,"May 26, 2024 · 4:03 PM UTC",266,49
https://twitter.com/CNN/status/1794726603819204961#m,"12 people injured during turbulence on Qatar Airways flight from Doha to Dublin, just days after Singapore Airlines death https://cnn.it/3UZoLxK","May 26, 2024 · 1:45 PM UTC",283,131
https://twitter.com/CNN/status/1794703603048865899#m,"Sirens sounded in Tel Aviv, says the IDF, marking the first time rockets have been fired at the city in months. Hamas has claimed responsibility. https://cnn.it/3yD3ClB","May 26, 2024 · 12:14 PM UTC",236,74
https://twitter.com/CNN/status/1794697626262130861#m,"At least five people, including children, are dead after a possible tornado struck Texas overnight. Storm warnings continue today across Central US. https://cnn.it/3UVpmjZ","May 26, 2024 · 11:50 AM UTC",168,71
https://twitter.com/CNN/status/1794694755609088041#m,"More than 670 people now feared dead after landslide hit remote area of Papua New Guinea, UN says https://cnn.it/3Khpwxh","May 26, 2024 · 11:39 AM UTC",166,76
https://twitter.com/CNN/status/1794522810192195961#m,"Richard M. Sherman, one half of the Oscar-winning songwriting duo behind ""Mary Poppins"" and ""It's a Small World,"" has died. He was 95. https://cnn.it/3wGqr7t","May 26, 2024 · 12:15 AM UTC",431,101
https://twitter.com/CNN/status/1794464601888694310#m,"Golfer Grayson Murray has died, one day after withdrawing from the Charles Schwab Challenge in Fort Worth, Texas, tour officials say https://cnn.it/3KBS3hr","May 25, 2024 · 8:24 PM UTC",377,91
https://twitter.com/CNN/status/1794460639370330550#m,"Nicki Minaj was stopped by Dutch authorities over the weekend for allegedly ""carrying drugs,"" according to police. https://cnn.it/3KiaVli","May 25, 2024 · 8:08 PM UTC",225,64
https://twitter.com/CNN/status/1794179074669056053#m,Special counsel’s office prosecutors have asked a federal judge in Florida to place a gag order on Donald Trump that would limit his ability to comment about law enforcement that searched his Mar-a-Lago resort. https://cnn.it/4dSiRXY,"May 25, 2024 · 1:30 AM UTC",764,158
https://twitter.com/CNN/status/1794143731471294508#m,"Kabosu, the Japanese shiba inu that launched countless ""doge"" memes, has died, her owner announced https://cnn.it/3QVCXH1","May 24, 2024 · 11:09 PM UTC",695,201
https://twitter.com/CNN/status/1794134925441933585#m,"Louisiana GOP Gov. Jeff Landry has signed a bill classifying the abortion-inducing drugs misoprostol and mifepristone as Schedule IV controlled dangerous substances, a first-of-its-kind law that places them in the same category as narcotics and depressants https://cnn.it/3WZ9nnJ","May 24, 2024 · 10:34 PM UTC",144,78
https://twitter.com/CNN/status/1794052892573245584#m,"A married couple from the US who were serving as missionaries in Haiti were attacked and killed by a gang, family says https://cnn.it/4btjHJh","May 24, 2024 · 5:08 PM UTC",334,106
https://twitter.com/CNN/status/1794038365102264686#m,"An American charged with carrying ammunition in Turks and Caicos gets suspended 52-week prison sentence, his advocate says https://cnn.it/3KhPEs2","May 24, 2024 · 4:10 PM UTC",112,42
https://twitter.com/CNN/status/1794023802705269084#m,"Morgan Spurlock, the filmmaker and former CNN series host whose McDonald's documentary ""Super Size Me"" was nominated for an Academy Award, has died at age 53. https://cnn.it/4dVFaMA","May 24, 2024 · 3:13 PM UTC",219,82
https://twitter.com/CNN/status/1794000344566899054#m,"UN's top court orders Israel to halt its military operation in Rafah, increasing global pressure on the Israeli government over its war in Gaza https://cnn.it/3R0xfnj","May 24, 2024 · 1:39 PM UTC",276,94
https://twitter.com/CNN/status/1793812924860953086#m,NCAA and power conferences agree to settlement terms to pave way to allow schools to pay student-athletes https://cnn.it/3wEctTB,"May 24, 2024 · 1:15 AM UTC",214,75
https://twitter.com/CNN/status/1793765391505723644#m,"The number of young people in the US who are prescribed GLP-1 agonist drugs like Wegovy and Ozempic for weight loss and diabetes soared 594.4% in just three years, according to new research https://cnn.it/3USdnny","May 23, 2024 · 10:06 PM UTC",167,66
https://twitter.com/CNN/status/1793741535361593722#m,JUST IN: Baltimore's former top prosecutor Marilyn Mosby avoids prison time and is sentenced to 12 months of home confinement for mortgage fraud and perjury https://cnn.it/4bSh4R4,"May 23, 2024 · 8:31 PM UTC",210,107
https://twitter.com/CNN/status/1793717499415941564#m,"JUST IN: A sweeping bipartisan border security bill has failed in the Senate for the second time, blocked by GOP opposition and Democratic divisions https://cnn.it/4dPLe9h","May 23, 2024 · 6:55 PM UTC",152,62
https://twitter.com/CNN/status/1793713455607738807#m,JUST IN: The Dow falls by more than 600 points as markets continue to fret about a rate cut https://cnn.it/3QUoCuk,"May 23, 2024 · 6:39 PM UTC",131,56
https://twitter.com/CNN/status/1793707537516097874#m,JUST IN: Louisiana lawmakers have approved a bill to classify abortion drugs as controlled dangerous substances. The governor has signaled his support for the measure. https://cnn.it/3KgaGHy,"May 23, 2024 · 6:16 PM UTC",184,85
https://twitter.com/CNN/status/1793696294940061700#m,"More than 20 of the dozens hurt during severe turbulence on a Singapore Airlines flight suffered spinal injuries, a hospital that treated some of the passengers says https://cnn.it/4bPrbpx","May 23, 2024 · 5:31 PM UTC",165,50
https://twitter.com/CNN/status/1793686484907651113#m,"The EPA and the Department of Justice have reached a $310 million settlement agreement with Norfolk Southern after last year's train derailment that spilled more than a million pounds of hazardous chemicals into the soil, water and air in Ohio. https://cnn.it/4bQWgcA","May 23, 2024 · 4:52 PM UTC",163,59
https://twitter.com/CNN/status/1793678494599123231#m,"The Louisville detective who arrested golfer Scottie Scheffler was disciplined for not activating his body camera, the police chief says https://cnn.it/4c8hF19","May 23, 2024 · 4:20 PM UTC",160,49
https://twitter.com/CNN/status/1793654068201636178#m,"The US government sued Live Nation for antitrust violations, alleging Ticketmaster and its parent company's practices harmed concertgoers https://cnn.it/3VcAVVl","May 23, 2024 · 2:43 PM UTC",184,52
https://twitter.com/CNN/status/1793637234010198165#m,"Cassie Ventura breaks her silence on 2016 surveillance video that showed her being physically assaulted by then-boyfriend Sean ""Diddy"" Combs https://cnn.it/3wMiBcl","May 23, 2024 · 1:36 PM UTC",135,52
https://twitter.com/CNN/status/1793562569749192941#m,"At least nine people are dead, and dozens have been injured after heavy winds caused damage at a campaign rally in Mexico https://cnn.it/3ytPQll","May 23, 2024 · 8:40 AM UTC",106,46
https://twitter.com/CNN/status/1793429812645679405#m,"The Justice Department and several states are expected to file a lawsuit as soon as this week against Live Nation, citing alleged antitrust violations, a source says https://cnn.it/3WTyYyq","May 22, 2024 · 11:52 PM UTC",238,101
https://twitter.com/CNN/status/1793419685763133647#m,"After one hearing in the Trump classified documents case devolves into a shouting match, the judge says the case may be too difficult for jurors to understand https://cnn.it/44VD7nr","May 22, 2024 · 11:12 PM UTC",205,95
https://twitter.com/CNN/status/1793407491092394317#m,"Inside the battle for Lyptsi, the small town that Ukraine cannot afford to lose to Russia https://cnn.it/4av8yGw","May 22, 2024 · 10:24 PM UTC",119,49
https://twitter.com/CNN/status/1793388574483562553#m,JUST IN: Nvidia has announced a 10-for-1 stock split as the company posts another impressive quarter of revenue and profit growth https://cnn.it/3VbGtiT,"May 22, 2024 · 9:08 PM UTC",147,56
https://twitter.com/CNN/status/1793386576405221877#m,Nikki Haley says she will vote for Donald Trump in her first public remarks since ending her presidential campaign https://cnn.it/4avFiiW,"May 22, 2024 · 9:00 PM UTC",320,78
https://twitter.com/CNN/status/1793366889009447315#m,Hunter Biden's trial on tax charges has been delayed until September. The president's son will still go on trial for gun-related charges next month. https://cnn.it/3Va9sUd,"May 22, 2024 · 7:42 PM UTC",161,53
https://twitter.com/CNN/status/1793345039231332525#m,A woman who accused movie mogul Harvey Weinstein of assault sees parallels between Trump's hush money trial and her own accusations https://cnn.it/3KeDDne,"May 22, 2024 · 6:15 PM UTC",194,72
https://twitter.com/CNN/status/1793336095632974004#m,"Uvalde, Texas, families have settled a lawsuit with the city over the 2022 mass shooting and say they are suing the school district and 92 police officers https://cnn.it/3WMOgFb","May 22, 2024 · 5:40 PM UTC",164,68
https://twitter.com/CNN/status/1793324014061924806#m,The families of seven female IDF soldiers captured October 7 released graphic video of their abduction to pressure the government to secure their release https://cnn.it/3wBJsb7,"May 22, 2024 · 4:52 PM UTC",209,82
https://twitter.com/CNN/status/1793299422299758954#m,"Two people are dead and three are injured after a shooting at a linen company in Chester, Pennsylvania https://cnn.it/3WR6BAL","May 22, 2024 · 3:14 PM UTC",124,69
https://twitter.com/CNN/status/1793292686662782984#m,"A court chancellor rules in favor of Elvis Presley's granddaughter, putting an attempt to foreclose on Graceland, the late singer's home, on hold https://cnn.it/3KcUoPq","May 22, 2024 · 2:47 PM UTC",219,65
https://twitter.com/CNN/status/1793186992886317125#m,"Ireland, Norway and Spain say they will recognize a Palestinian state, a move likely to boost the Palestinian cause and strain relations with Israel https://cnn.it/3V8tT46","May 22, 2024 · 7:47 AM UTC",858,175
https://twitter.com/CNN/status/1793094433619030219#m,"Sean ""Diddy"" Combs has been accused of sexual assault in a new lawsuit filed by a former model https://cnn.it/3ywPBWE","May 22, 2024 · 1:40 AM UTC",293,89
https://twitter.com/CNN/status/1793069376901390440#m,"Prosecutor Fani Willis and Judge Scott McAfee, two key figures in Trump's Georgia election interference case, will win their elections in the state, CNN projects https://cnn.it/3yuNzpR","May 22, 2024 · 12:00 AM UTC",1066,223
https://twitter.com/CNN/status/1793055432828731428#m,Key Republican senators sharply criticized Supreme Court Justice Samuel Alito after news reports showed an upside-down American flag flying outside his home in 2021 https://cnn.it/3QVQpdI,"May 21, 2024 · 11:05 PM UTC",214,67
https://twitter.com/CNN/status/1793028441173872820#m,The Pentagon says none of the aid unloaded from a US pier off the coast of Gaza has been delivered to the broader Palestinian population https://cnn.it/3UPYQIW,"May 21, 2024 · 9:17 PM UTC",314,190
https://twitter.com/CNN/status/1793019074559000665#m,Israeli Prime Minister Netanyahu blasts International Criminal Court arrest warrant request in an interview with CNN's Jake Tapper https://cnn.it/4bPfqj8,"May 21, 2024 · 8:40 PM UTC",197,63
https://twitter.com/CNN/status/1793017667290292349#m,The NFL is launching a new initiative to help more minority businesses get contracts with the league. It comes amid a nationwide backlash to DEI programs. https://cnn.it/3WPgMWA,"May 21, 2024 · 8:34 PM UTC",144,59
https://twitter.com/CNN/status/1793010649527722485#m,"Egyptian intelligence quietly changed the ceasefire terms that were presented to Hamas in the last round of talks, sources say https://cnn.it/4dQNIUF","May 21, 2024 · 8:07 PM UTC",177,94
https://twitter.com/CNN/status/1792972660046963132#m,"Rudy Giuliani has been forced to post a $10,000 bond in Arizona after pleading not guilty to charges of conspiring to overturn 2020 election results https://cnn.it/3WW6Lap","May 21, 2024 · 5:36 PM UTC",346,110
https://twitter.com/CNN/status/1792937249568432588#m,"The person who died on board the Singapore Airlines plane that encountered severe turbulence was a 73-year-old British man, official says.  Follow live updates. https://cnn.it/3WPwnFR","May 21, 2024 · 3:15 PM UTC",165,74
https://twitter.com/CNN/status/1792924750819315739#m,Trump doesn't testify as his attorneys finish laying out their case in the historic criminal hush money trial against him.   Follow live updates. https://cnn.it/3VcLVCo,"May 21, 2024 · 2:25 PM UTC",122,46
https://twitter.com/CNN/status/1792869816232980770#m,One person dead and others injured after severe turbulence hits Singapore Airlines flight https://cnn.it/44Y9pOH,"May 21, 2024 · 10:47 AM UTC",197,95
https://twitter.com/CNN/status/1792664905796997288#m,FDIC Chair Martin Gruenberg will resign following a scathing investigation that detailed a toxic workplace https://cnn.it/3WQdwdE,"May 20, 2024 · 9:13 PM UTC",153,69
https://twitter.com/CNN/status/1792653062990975478#m,"Judge Juan Merchan admonished a Trump witness after a tense exchange: ""Don't give me a side eye and don't roll your eyes.""  Follow live updates. https://cnn.it/4bGJXzk","May 20, 2024 · 8:26 PM UTC",271,74
https://twitter.com/CNN/status/1792637871326646756#m,Trump's attorneys begin their defense of the former US president as the prosecution rests in the criminal hush money trial. Follow live updates. https://cnn.it/4auRccT,"May 20, 2024 · 7:25 PM UTC",108,34
https://twitter.com/CNN/status/1792632025653846197#m,"Trump's attorneys signal that both prosecutors and defense may rest their cases, suggesting that the former president wouldn't testify in the hush money trial https://cnn.it/3USb2IW","May 20, 2024 · 7:02 PM UTC",117,42
https://twitter.com/CNN/status/1792627820536955286#m,"Ivan Boesky, whose name became synonymous with financial greed after a 1980s scandal, is dead at 87 https://cnn.it/4dFG67s","May 20, 2024 · 6:45 PM UTC",115,54
https://twitter.com/CNN/status/1792608483554045971#m,"Biden calls ICC arrest warrant applications against Israeli leaders ""outrageous,"" adding ""there is no equivalence — none — between Israel and Hamas"" https://cnn.it/3V7RIZI","May 20, 2024 · 5:29 PM UTC",275,65
https://twitter.com/CNN/status/1792577776387498066#m,"Senate Banking Committee chair calls for ""new leadership"" at the FDIC after a scathing report detailed sexual harassment and bullying at the agency https://cnn.it/4at2H4t","May 20, 2024 · 3:27 PM UTC",135,51
https://twitter.com/CNN/status/1792527793558847588#m,The cargo ship Dali is on the move almost two months after its collision with the Key Bridge -- a step toward fully reopening the Port of Baltimore https://cnn.it/3yrTlbS,"May 20, 2024 · 12:08 PM UTC",244,67
https://twitter.com/CNN/status/1792523367163068591#m,"WikiLeaks founder Julian Assange can appeal his extradition to the US, UK court rules https://cnn.it/4bqLtG5","May 20, 2024 · 11:50 AM UTC",178,46
https://twitter.com/CNN/status/1792521505835757582#m,"Red Lobster, a pioneering restaurant that brought affordable seafood to middle-class America, files for bankruptcy https://cnn.it/4axHrdM","May 20, 2024 · 11:43 AM UTC",249,125
https://twitter.com/CNN/status/1792512305420247160#m,ICC chief prosecutor seeks arrest warrants for Israeli Prime Minister Benjamin Netanyahu and Hamas leader Yahya Sinwar on war crimes charges https://cnn.it/3UG5cuk,"May 20, 2024 · 11:06 AM UTC",1613,471
https://twitter.com/CNN/status/1792419081355678030#m,"Iranian President Raisi is confirmed dead after helicopter crash, state agencies say https://cnn.it/3ypcFX7","May 20, 2024 · 4:56 AM UTC",855,272
https://twitter.com/CNN/status/1792393675449790849#m,"No survivors found after helicopter carrying Iran's President Ebrahim Raisi crashes, state media says https://cnn.it/3wHQWJs","May 20, 2024 · 3:15 AM UTC",1519,516
https://twitter.com/CNN/status/1792383838561116186#m,"Rescuers locate crash site of helicopter carrying Iran's President Ebrahim Raisi, state media says. https://cnn.it/3UMMH7A","May 20, 2024 · 2:36 AM UTC",389,127
https://twitter.com/CNN/status/1792363269094568347#m,Taiwan inaugurates new president Lai Ching-te months after voters snub China’s warnings and give ruling party a historic third term. https://cnn.it/3UMKHMC,"May 20, 2024 · 1:14 AM UTC",328,93
https://twitter.com/CNN/status/1792331427180081375#m,American golfer Xander Schauffele won the 106th PGA Championship in a nail-biting finale to clinch a long-awaited first major title. https://cnn.it/4bMJ4Fl,"May 19, 2024 · 11:08 PM UTC",254,50
https://twitter.com/CNN/status/1792258618554827011#m,Editor's note: An earlier post was deleted and this story has been updated to correct the location of the reported incident to Iran's East Azerbaijan Province.,"May 19, 2024 · 6:18 PM UTC",133,33
https://twitter.com/CNN/status/1792257839689310398#m,"Rescuers are searching for a helicopter that crashed while carrying Iranian President Ebrahim Raisi, according to Iranian officials. https://cnn.it/3K8wiVX","May 19, 2024 · 6:15 PM UTC",385,124
https://twitter.com/CNN/status/1792243827584950393#m,"Manchester City wins historic fourth straight English Premier League title, beating Arsenal to the trophy on the final day of the season https://cnn.it/3WI73Bv","May 19, 2024 · 5:20 PM UTC",280,65
https://twitter.com/CNN/status/1792223188304244815#m,"Sean ""Diddy"" Combs apologizes for physically assaulting Cassie Ventura after CNN publishes 2016 footage. He previously denied her allegations. https://cnn.it/4dJrEvf","May 19, 2024 · 3:58 PM UTC",258,102
https://twitter.com/CNN/status/1792221680107946221#m,"During his commencement address at Morehouse College in Atlanta, President Biden delivered an urgent call for a political solution in Gaza while some students participated in silent protests. https://cnn.it/3WR6XYf","May 19, 2024 · 3:52 PM UTC",139,55
https://twitter.com/CNN/status/1792209095002382470#m,Blue Origin's tourism rocket successfully launches passengers to the edge of space for the first time in nearly two years https://cnn.it/3wGwvN7,"May 19, 2024 · 3:02 PM UTC",166,57
https://twitter.com/CNN/status/1791978729385701588#m,Seize the Grey has won the 149th running of the Preakness Stakes at a muddy Pimlico Race Course in Baltimore. https://www.cnn.com/2024/05/18/sport/preakness-stakes-spt-intl/index.html?Date=20240518&Profile=CNN&utm_content=1716075997&utm_medium=social&utm_source=twitter,"May 18, 2024 · 11:46 PM UTC",204,73
https://twitter.com/CNN/status/1791949399863521472#m,"Alice Stewart, a veteran political adviser and CNN political commentator who worked on several GOP presidential campaigns, has died. She was 58. https://cnn.it/4atADxV","May 18, 2024 · 9:50 PM UTC",850,238
https://twitter.com/CNN/status/1791911940257698106#m,Israeli war cabinet member Benny Gantz warns he will withdraw from the government if it doesn't lay out a plan for the war against Hamas by June 8 https://cnn.it/4dIzaGP,"May 18, 2024 · 7:21 PM UTC",215,75
https://twitter.com/CNN/status/1791904399511474241#m,"The Israeli military says it has recovered the body of a hostage from the Gaza Strip, one day after saying it had retrieved the remains of three others in the besieged territory. https://cnn.it/3WLQqEQ","May 18, 2024 · 6:51 PM UTC",204,78
https://twitter.com/CNN/status/1791652297866412053#m,A man was arrested on assault charges after authorities say he punched two people – including Hollywood actor Steve Buscemi – in separate incidents 10 minutes apart in New York City https://cnn.it/4apT7PF,"May 18, 2024 · 2:09 AM UTC",347,90
https://twitter.com/CNN/status/1791629577296503071#m,"Covid-19 levels are about the lowest they’ve ever been in the US, but another new crop of virus variants once again threatens to disrupt the downward trend as the country heads into summer. https://cnn.it/3ypEFdd","May 18, 2024 · 12:39 AM UTC",251,108
https://twitter.com/CNN/status/1791628563109511556#m,"Dabney Coleman, a veteran film and television actor known for roles in ""9 to 5,"" ""Boardwalk Empire"" and ""Tootsie,"" has died at age 92 https://cnn.it/3KrvEmV","May 18, 2024 · 12:35 AM UTC",427,104
https://twitter.com/CNN/status/1791562755377360973#m,"The Dow Jones Industrial Average has closed above the 40,000 mark for the first time in its 139-year history https://cnn.it/44KLLVE","May 17, 2024 · 8:13 PM UTC",518,169
https://twitter.com/CNN/status/1791562459146276999#m,"Autoworkers at a Mercedes plant in Alabama voted against joining the UAW union, stalling hopes of an organizing wave in the Southeast https://cnn.it/3wEKUcC","May 17, 2024 · 8:12 PM UTC",138,53
https://twitter.com/CNN/status/1791550636242227563#m,"A 2016 surveillance video obtained by CNN shows Sean ""Diddy"" Combs violently grab, shove, drag and kick his then-girlfriend Cassie Ventura during an altercation in a hotel in California. https://cnn.it/3UJBgNP","May 17, 2024 · 7:25 PM UTC",1134,504
https://twitter.com/CNN/status/1791540816864760202#m,"A federal judge has sentenced David DePape, the man convicted of attacking Speaker Emerita Nancy Pelosi's husband, Paul, to 30 years in prison. https://cnn.it/4aFZa2Z","May 17, 2024 · 6:46 PM UTC",408,84
https://twitter.com/CNN/status/1791515478709395868#m,"A 2016 video shows Sean ""Diddy"" Combs assaulting then-girlfriend Cassie Ventura in an altercation that matches some allegations in now-settled lawsuit https://cnn.it/4aos5Iz","May 17, 2024 · 5:05 PM UTC",3586,1891
https://twitter.com/CNN/status/1791504348821811438#m,Former Trump lawyer John Eastman pleaded not guilty on charges related to allegedly participating in a conspiracy to overturn the 2020 election results in Arizona https://cnn.it/4bEQt9Q,"May 17, 2024 · 4:21 PM UTC",226,78
https://twitter.com/CNN/status/1791499605122650230#m,"The bodies of three hostages have been recovered from a tunnel in Gaza, Israeli military says https://www.cnn.com/2024/05/17/europe/hostages-recovered-gaza-idf-intl?Date=20240517&Profile=CNN&utm_content=1715961764&utm_medium=social&utm_source=twitter","May 17, 2024 · 4:02 PM UTC",242,92
https://twitter.com/CNN/status/1791480592120402075#m,"Update: Golfer Scottie Scheffler returns to the PGA Championship and tees off, calling an earlier incident where he was arrested a 'misunderstanding' https://www.cnn.com/sport/live-news/pga-championship-scottie-scheffler-arrest/index.html","May 17, 2024 · 2:47 PM UTC",63,30
https://twitter.com/CNN/status/1791452810422157360#m,"Update: World No. 1 golfer Scottie Scheffler faces four charges, including one felony, following his arrest outside the PGA Championship in Kentucky https://www.cnn.com/2024/05/17/sport/scottie-scheffler-detained/index.html","May 17, 2024 · 12:56 PM UTC",93,38
https://twitter.com/CNN/status/1791440258971680978#m,"World No. 1 golfer Scottie Scheffler was detained in handcuffs after he tried to drive past a police officer at the PGA Championship, ESPN reports https://www.cnn.com/2024/05/17/sport/scottie-scheffler-detained/index.html?Date=20240517&Profile=CNN&utm_content=1715947615&utm_medium=social&utm_source=twitter","May 17, 2024 · 12:06 PM UTC",211,56
https://twitter.com/CNN/status/1791214561762107649#m,The House approves a GOP-led bill to prevent Biden from withholding weapons from Israel. But the Democratic-led Senate is unlikely to take up the bill. https://cnn.it/3ynZAgL,"May 16, 2024 · 9:10 PM UTC",185,77
https://twitter.com/CNN/status/1791201043440652298#m,"Texas Gov. Greg Abbott pardoned Daniel Perry, a former US Army sergeant convicted of murdering a Black Lives Matter protester at a 2020 rally https://cnn.it/3V3tjVf","May 16, 2024 · 8:16 PM UTC",589,213
https://twitter.com/CNN/status/1791183870022291604#m,"Morehouse's president says he would halt graduation ""on the spot"" rather than having protesters taken away in zip ties when Biden speaks this weekend https://cnn.it/4bBN2ka","May 16, 2024 · 7:08 PM UTC",141,71
https://twitter.com/CNN/status/1791179258049466537#m,JUST IN: House panel advances contempt proceedings for Attorney General Merrick Garland amid dispute over audio of Biden's special counsel interview in classified documents probe https://cnn.it/3K4JsDC,"May 16, 2024 · 6:49 PM UTC",142,39
https://twitter.com/CNN/status/1791163477093925243#m,The Biden administration takes steps to reclassify the drug as a lower-risk substance. The proposed changes would mark a shift in federal marijuana law. https://cnn.it/4blmsMm,"May 16, 2024 · 5:47 PM UTC",402,132
https://twitter.com/CNN/status/1791089628998455300#m,President Biden asserts executive privilege over recorded interview with former special counsel Robert Hur into the president's handling of classified documents https://www.cnn.com/2024/05/16/politics/house-panels-contempt-garland-biden-audio/index.html?Date=20240516&Profile=CNN&utm_content=1715864018&utm_medium=social&utm_source=twitter,"May 16, 2024 · 12:53 PM UTC",312,86
https://twitter.com/CNN/status/1791072578771075329#m,"A suspect has been charged in connection with the assassination attempt on Slovakian Prime Minister Robert Fico, interior minister says https://cnn.it/3QPPzzs","May 16, 2024 · 11:45 AM UTC",194,67
https://twitter.com/CNN/status/1791001508089106451#m,"The US-built floating pier that will allow delivery of humanitarian aid has been anchored in Gaza, US says https://cnn.it/3WGEaFK","May 16, 2024 · 7:03 AM UTC",355,89
https://twitter.com/CNN/status/1790858042835169509#m,The Supreme Court clears the way for a Louisiana congressional map that benefits Democrats and Black voters https://cnn.it/3wIY3kQ,"May 15, 2024 · 9:33 PM UTC",521,128
https://twitter.com/CNN/status/1790856465072205869#m,"US intelligence spotted Chinese and Iranian deepfakes in 2020. Now, AI makes them even easier to produce. https://cnn.it/3K3El6p","May 15, 2024 · 9:27 PM UTC",173,85
https://twitter.com/CNN/status/1790839916089258344#m,All 3 major US stock indexes closed at record highs Wednesday after economic report showed America has made progress in bringing inflation lower https://cnn.it/3V2jlTW,"May 15, 2024 · 8:21 PM UTC",1471,548
https://twitter.com/CNN/status/1790822950632935866#m,"Netflix has caught its biggest sports deal yet: the NFL.  The streaming service has announced  a three-year agreement to broadcast the league’s Christmas Day games, beginning this season. https://cnn.it/4ahdyyk","May 15, 2024 · 7:13 PM UTC",226,59
https://twitter.com/CNN/status/1790819005067891118#m,"The assassination attempt on Slovakia's Prime Minister Robert Fico was politically motivated, the country's interior minister says. Fico is in surgery and ""still fighting for his life."" https://cnn.it/3yeOSsQ","May 15, 2024 · 6:58 PM UTC",211,88
https://twitter.com/CNN/status/1790810548566651337#m,House passes a major aviation bill directing the FAA to hire more air traffic controllers and adding protections for airline passengers https://cnn.it/3UZIjmZ,"May 15, 2024 · 6:24 PM UTC",255,81
https://twitter.com/CNN/status/1790792228828299479#m,The Israeli military is calling for an investigation after releasing drone footage that shows armed men at a United Nations facility in southern Gaza. https://cnn.it/3WGvA9W,"May 15, 2024 · 5:11 PM UTC",744,211
https://twitter.com/CNN/status/1790758134077612506#m,Biden and Trump accept CNN's invitation for a June 27 presidential debate in a showdown months earlier than the traditional fall faceoffs https://cnn.it/4aoqAKu,"May 15, 2024 · 2:56 PM UTC",931,247
https://twitter.com/CNN/status/1790750109765939492#m,"Slovakian Prime Minister Robert Fico is in a life-threatening condition after being shot in an ""assassination attempt,"" an official statement says https://cnn.it/4buVaD8","May 15, 2024 · 2:24 PM UTC",353,148
https://twitter.com/CNN/status/1790746673267810745#m,"US drug overdose deaths dropped in 2023 for the first time in five years, CDC says, yet the number of fentanyl-related deaths remains high https://cnn.it/3K4qFIE","May 15, 2024 · 2:10 PM UTC",185,70
https://twitter.com/CNN/status/1790732510093021634#m,"Biden campaign proposes debating Trump in June and September hosted by news organizations, pulling out of traditional process https://cnn.it/3ymQLE3","May 15, 2024 · 1:14 PM UTC",291,81
https://twitter.com/CNN/status/1790723270381060508#m,"US consumer inflation slowed in April, providing a glimmer of hope for Americans worn down by elevated prices https://cnn.it/4aoxGP9","May 15, 2024 · 12:37 PM UTC",168,52
https://twitter.com/CNN/status/1790716329948758198#m,"US Secretary of State Antony Blinken announces $2 billion in foreign military aid for Ukraine, as Russia continues to advance in the northeast https://cnn.it/3UCaO8S","May 15, 2024 · 12:10 PM UTC",331,89
